prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,TURTLE,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,,199017128702we,1086519900225103121,,1,4,,2,1,103,19,O,1,5,,8,1086519900225008,121,8,7,0,0,0,,,,6,12,45,7,1,1,1990,1086519900225,02,we,,,1086519900225008,,,,8,1,,Charleston,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1845,99998,2,8,24,7645.4679302,199017128702we,,0,1086519900225008
,,199017128702we,1086519900225103121,,1,4,,2,1,103,19,O,1,5,,8,1086519900225007,121,8,7,0,0,0,,,,6,12,45,7,1,1,1990,1086519900225,02,we,,,1086519900225007,,,,8,1,,Charleston,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1830,99998,2,8,25,7645.4679302,199017128702we,,0,1086519900225007
,,199017128702we,1086519900225103121,,1,4,,2,1,103,103,Y,59,365,,2,1086519900225006,121,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900225,02,we,,,1086519900225006,,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1715,33516,2,8,31,9371.1050516,199017128702we,,0,1086519900225006
,,199017128702we,1086519900225103121,,1,4,,2,1,103,103,Y,7,48,,5,1086519900225004,121,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900225,02,we,,,1086519900225004,,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1435,33707,2,8,16,9371.1050516,199017128702we,,0,1086519900225004
,,199017128702we,1086519900225103121,,1,4,,2,1,103,103,Y,7,48,,5,1086519900225003,121,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900225,02,we,,,1086519900225003,,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1425,33707,2,8,50,9371.1050516,199017128702we,,0,1086519900225003
,,199017128702we,1086519900225103121,,1,4,,2,1,103,103,Y,7,48,,5,1086519900225002,121,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900225,02,we,,,1086519900225002,,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1415,33707,2,8,50,9371.1050516,199017128702we,,0,1086519900225002
,,199017128702we,1086519900218103888,,1,4,,2,1,103,103,Y,6,36,,5,1086519900218006,888,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900218,02,we,,,1086519900218006,,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1940,34648,2,8,30,6230.1703081,199017128702we,,0,1086519900218006
,,199017128702we,1086519900225103121,0,1,4,,2,1,103,103,Y,7,48,,5,1086519900225001,121,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1086519900225,02,we,,,1086519900225001,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1400,33707,2,8,72,9371.1050516,199017128702we,,0,1086519900225001
,,199017128702we,1086519900218103888,,1,4,,2,1,103,103,Y,6,36,,5,1086519900218005,888,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900218,02,we,,,1086519900218005,,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1930,34648,2,8,20,6230.1703081,199017128702we,,0,1086519900218005
,,199017128702we,1086519900218103888,,1,4,,2,1,103,103,Y,6,36,,5,1086519900218004,888,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900218,02,we,,,1086519900218004,,,,8,1,,Pinellas,08AUG91:08:36,4,8,8,,,,0,0,1,1,8,1915,34648,2,8,20,6230.1703081,199017128702we,,0,1086519900218004
,,199017128702we,1086519900218103888,0,1,4,,2,1,103,103,Y,6,36,,5,1086519900218003,888,8,7,2,0,0,,,,7,12,12,7,1,1,1990,1086519900218,02,we,,,1086519900218003,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,8,,,,0,0,1,1,8,1900,34648,2,8,20,6230.1703081,199017128702we,,0,1086519900218003
,,199017128701we,1086519900128103888,,1,4,,2,1,103,103,Y,7,48,,8,1086519900128004,888,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900128,01,we,,,1086519900128004,,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1715,33709,2,,25,6230.1703081,199017128701we,,0,1086519900128004
,,199017128701we,1086519900128103888,0,1,4,,2,1,103,103,Y,7,48,,8,1086519900128003,888,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1086519900128,01,we,,,1086519900128003,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1700,33714,2,,30,6230.1703081,199017128701we,,0,1086519900128003
,RED GROUPER,199017128702we,1000919900204103770,0,1,4,,2,1,103,57,Y,12,25,,7,1000919900204022,770,8,7,7,0,0,,,,7,12,12,7,1,1,1990,1000919900204,02,we,,,1000919900204022,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,0,1,1,8,1735,33611,2,8,43,6230.1703081,199017128702we,,0,1000919900204022
,,199017128702we,1086519900225103121,,1,4,,2,1,103,103,Y,7,50,,2,1086519900225005,121,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1086519900225,02,we,,,1086519900225005,,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,0,0,1,1,8,1700,33516,2,8,30,9371.1050516,199017128702we,,0,1086519900225005
,PERMIT,199017128702wd,115811990022087925,0,1,4,,1,2,87,109,O,4,30,,5.5,1158119900220001,925,8,7,2,8,0,,,,,12,40,7,1,1,1990,1158119900220,02,wd,,,1158119900220001,1,,,8,1,,,08AUG91:08:36,4,2,1,,,,8835280902,0,1,1,2,1545,73120,2,8,36,21596.24106,199017128702wd,,0,1158119900220001
,RED GROUPER,199017128702we,1000919900204103770,0,1,4,,2,1,103,57,Y,4,36,,7,1000919900204021,770,8,7,5,0,0,,,,7,12,12,7,1,1,1990,1000919900204,02,we,,,1000919900204021,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,0,1,1,8,1730,33611,2,8,25,6230.1703081,199017128702we,,0,1000919900204021
,RED GROUPER,199017128702we,1000919900204103770,0,1,4,,2,1,103,97,O,0,0,,7,1000919900204020,770,8,7,5,0,0,,,,2,12,6,7,1,1,1990,1000919900204,02,we,,,1000919900204020,1,,,8,1,,,08AUG91:08:36,4,8,1,,,,8835020408,0,1,1,8,1726,95401,2,8,56,5082.918933,199017128702we,,0,1000919900204020
,RED GROUPER,199017128702we,1000919900204103770,0,1,4,,2,1,103,57,Y,4,26,,7,1000919900204019,770,8,7,6,0,0,,,,7,12,12,7,1,1,1990,1000919900204,02,we,,,1000919900204019,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,0,1,1,8,1719,33609,2,8,16,6230.1703081,199017128702we,,0,1000919900204019
,GAG,199017128702we,1000919900204103770,0,1,4,,2,1,103,103,Y,8,52,,5,1000919900204010,770,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1000919900204,02,we,,,1000919900204010,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1548,33712,2,8,32,6230.1703081,199017128702we,,0,1000919900204010
,GAG,199017128702we,1000919900204103770,0,1,4,,2,1,103,103,Y,24,156,,5,1000919900204009,770,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1000919900204,02,we,,,1000919900204009,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1542,33704,2,8,24,6230.1703081,199017128702we,,0,1000919900204009
,GAG,199017128702we,1000919900203103770,0,1,4,,2,1,103,103,Y,7,52,,7,1000919900203029,770,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203029,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1730,33703,2,8,37,6230.1703081,199017128702we,,0,1000919900203029
,GAG,199017128702we,1000919900203103770,0,1,4,,2,1,103,103,Y,2,6,,7,1000919900203028,770,8,7,2,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203028,1,,,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1726,33708,2,8,46,6230.1703081,199017128702we,,0,1000919900203028
,GAG,199017128702we,1000919900203103770,0,1,4,,2,1,103,103,Y,0,0,,7,1000919900203027,770,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203027,1,0,4,8,1,,Pinellas,08AUG91:08:36,4,8,1,,,,8835020501,0,1,1,8,1722,34642,2,8,30,6230.1703081,199017128702we,,0,1000919900203027
GAG,RED GROUPER,199017128702we,1000919900203103770,,1,4,,2,1,103,57,Y,15,52,,8,1000919900203026,770,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203026,,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,8835020501,1,1,8,1640,33616,2,8,51,6230.1703081,199017128702we,,0,1000919900203026
GAG,RED GROUPER,199017128702we,1000919900203103770,0,1,4,,2,1,103,57,Y,8,52,,8,1000919900203022,770,8,7,6,0,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203022,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,8835020501,1,1,8,1626,33616,2,8,60,6230.1703081,199017128702we,,0,1000919900203022
GAG,RED GROUPER,199017128702we,1000919900203103770,0,1,4,,3,0,103,57,Y,0,0,,4,1000919900203019,770,8,7,2,0,1,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203019,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,8835020501,1,1,8,1608,33594,2,8,15,6230.1703081,199017128702we,,0,1000919900203017
GAG,RED GROUPER,199017128702we,1000919900203103770,0,1,4,,3,0,103,57,Y,4,52,,4,1000919900203018,770,8,7,2,0,1,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203018,1,,,8,1,,Hillsborough,08AUG91:08:36,4,8,1,,,,8835020408,8835020501,1,1,8,1555,33629,2,8,38,6230.1703081,199017128702we,,0,1000919900203017
GAG,RED GROUPER,199017128702we,1000919900203103770,0,1,4,,1,3,103,57,Y,2,15,,4,1000919900203017,770,8,7,3,19,0,,,,7,12,12,7,1,1,1990,1000919900203,02,we,,,1000919900203017,1,2,0,8,1,,Hillsborough,08AUG91:08:36,4,2,1,,,,8835020408,8835020501,1,1,2,1549,33594,2,8,43,6230.1703081,199017128702we,,0,1000919900203017
,SEATROUT GENUS,199017128702wd,1158619900221115947,0,J,5,,2,1,115,71,O,11,11,,6,1158619900221001,947,8,7,3,0,0,,,,5,12,42,7,1,1,1990,1158619900221,02,wd,,,1158619900221001,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,8835440100,0,1,1,8,1525,17622,2,8,67,5278.8313657,199017128702wd,,0,1158619900221001
,,199017128702wd,115861990022015238,0,3,5,,2,1,15,15,Y,0,5,,1.5,1158619900220006,238,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1158619900220,02,wd,,,1158619900220006,1,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1629,33952,2,8,71,9577.6874847,199017128702wd,,0,1158619900220006
,,199017128702wd,115861990022015238,0,3,5,,2,1,15,27,O,0,0,,1.5,1158619900220004,238,8,7,1,0,0,,,,4,12,25,7,1,1,1990,1158619900220,02,wd,,,1158619900220004,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1617,01331,2,8,13,7814.0093518,199017128702wd,,0,1158619900220004
,SPOTTED SEATROUT,199017128702we,115861990021815238,0,3,5,,1,1,15,15,Y,1,20,,4,1158619900218009,238,8,7,2,1,0,,,,7,12,12,7,1,1,1990,1158619900218,02,we,,,1158619900218009,1,1,0,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1749,33981,2,8,53,6870.2496327,199017128702we,,0,1158619900218009
,STRIPED MULLET,199017128702we,115861990021815238,0,3,5,,2,1,15,15,Y,3,20,,5,1158619900218008,238,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1158619900218,02,we,,,1158619900218008,1,0,4,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,8836010101,0,1,1,8,1740,33983,2,8,55,6870.2496327,199017128702we,,0,1158619900218008
,,199017128702we,115861990021815238,,3,5,,2,1,15,15,Y,2,10,,3,1158619900218007,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158619900218,02,we,,,1158619900218007,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1719,33952,2,8,53,6870.2496327,199017128702we,,0,1158619900218007
,,199017128702we,115861990021815238,0,3,5,,2,1,15,141,O,0,0,,2,1158619900218006,238,8,7,1,0,0,,,,,12,18,7,1,1,1990,1158619900218,02,we,,,1158619900218006,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1712,46637,2,8,34,5605.1311932,199017128702we,,0,1158619900218006
,RED DRUM,199017128702we,115861990021815238,0,3,5,,1,1,15,15,Y,15,100,,7,1158619900218005,238,8,7,1,1,0,,,,7,12,12,7,1,1,1990,1158619900218,02,we,,,1158619900218005,1,1,0,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,8835440901,0,1,3,8,1705,33950,2,8,23,6870.2496327,199017128702we,,0,1158619900218005
,,199017128702we,115861990021815238,,3,5,,2,1,15,15,Y,7,50,,3,1158619900218004,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158619900218,02,we,,,1158619900218004,,,,8,9,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1700,99999,2,8,38,6870.2496327,199017128702we,,0,1158619900218004
,,199017128702we,115861990021815238,,4,5,,2,1,15,15,Y,0,200,,3,1158619900218002,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158619900218,02,we,,,1158619900218002,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1552,33952,2,8,49,6870.2496327,199017128702we,,0,1158619900218002
,SHEEPSHEAD,199017128702we,115861990021815238,,4,5,,2,1,15,15,Y,9,29,,4,1158619900218001,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158619900218,02,we,,,1158619900218001,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,8835430301,0,1,2,8,1525,33980,2,8,40,6870.2496327,199017128702we,,0,1158619900218001
,,199017128702we,115861990021715238,,3,5,,2,1,15,15,Y,5,25,,0.5,1158619900217007,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158619900217,02,we,,,1158619900217007,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1724,33980,2,8,11,6870.2496327,199017128702we,,0,1158619900217007
,SPOTTED SEATROUT,199017128702we,115861990021715238,0,3,5,,2,1,15,15,O,0,0,,2,1158619900217005,238,8,7,1,0,0,,,,5,12,34,7,1,1,1990,1158619900217,02,we,,,1158619900217005,1,,,8,1,,Gloucester,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1700,08086,2,8,52,5605.1311932,199017128702we,,0,1158619900217005
,,199017128702we,115861990021715238,,3,5,,2,1,15,15,Y,8,28,,1,1158619900217004,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158619900217,02,we,,,1158619900217004,,,,8,1,,Charlotte,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1650,33980,2,8,40,6870.2496327,199017128702we,,0,1158619900217004
,,199017128702we,115861990021715238,,3,5,,2,1,15,71,Y,5,12,,1,1158619900217003,238,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158619900217,02,we,,,1158619900217003,,,,8,1,,Lee,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1645,33917,2,8,65,6870.2496327,199017128702we,,0,1158619900217003
RED DRUM,SEATROUT GENUS,199017128702wd,1158619900215115603,0,4,5,,2,1,115,115,Y,24,100,,0.5,1158619900215001,603,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1158619900215,02,wd,,,1158619900215001,1,,,8,1,,Sarasota,08AUG91:08:36,8,8,1,,,,8835440100,8835440901,1,1,8,1032,34285,2,8,63,6470.3015864,199017128702wd,,0,1158619900215001
,,199017128702wd,115861990021415328,0,4,5,,1,4,15,115,Y,20,20,,5,1158619900214001,328,8,7,5,10,0,,,,7,12,12,7,1,1,1990,1158619900214,02,wd,,,1158619900214001,1,,,8,1,,Sarasota,08AUG91:08:36,8,2,1,,,,0,0,1,1,2,1509,34293,2,8,65,9577.6874847,199017128702wd,,0,1158619900214001
,ATLANTIC TARPON,199017128702we,115831990021771581,,5,5,,2,1,71,510,O,3,5,,1,1158319900217006,581,8,7,0,0,0,,,,5,12,24,7,1,1,1990,1158319900217,02,we,,,1158319900217006,,,,8,9,,Baltimore City,08AUG91:08:36,8,8,1,,,,8738020201,0,1,1,8,1625,21093,2,8,99,5605.1311932,199017128702we,,0,1158319900217006
,,199017128702we,115831990021771581,0,5,5,,2,1,71,510,O,3,5,,5,1158319900217005,581,8,7,1,0,0,,,,5,12,24,7,1,1,1990,1158319900217,02,we,,,1158319900217005,1,,,8,9,,Baltimore City,21AUG91:15:40,8,8,1,,,,0,0,1,1,8,1610,21093,2,8,99,5605.1311932,199017128702we,,0,1158319900217005
,RED DRUM,199017128702wd,11583199002142194,0,4,5,,2,1,21,11,O,10,20,,8,1158319900214011,94,8,7,2,0,0,,,,6,12,12,7,1,1,1990,1158319900214,02,wd,,,1158319900214011,1,,,8,1,,Broward,08AUG91:08:36,8,8,1,,,,8835440901,0,1,1,8,1725,33331,2,8,28,7814.0093518,199017128702wd,,0,1158319900214011
,RED DRUM,199017128702wd,11583199002142194,0,4,5,,2,1,21,21,Y,8,16,,8,1158319900214010,94,8,7,3,0,0,,,,7,12,12,7,1,1,1990,1158319900214,02,wd,,,1158319900214010,1,,,8,1,,Collier,08AUG91:08:36,8,8,1,,,,8835440901,0,1,1,8,1703,33999,2,8,25,9577.6874847,199017128702wd,,0,1158319900214010
,,199017128702wd,11583199002142194,,4,5,,2,1,21,21,Y,2,2,,4,1158319900214007,94,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1158319900214,02,wd,,,1158319900214007,,,,8,1,,Collier,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1504,33961,2,8,99,9577.6874847,199017128702wd,,0,1158319900214007
,SPOTTED SEATROUT,199017128702wd,11583199002142194,,4,5,,2,1,21,163,O,0,0,,4,1158319900214005,94,8,7,0,0,0,,,,,12,47,7,1,1,1990,1158319900214,02,wd,,,1158319900214005,,,,8,1,,,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1421,37663,2,8,99,7814.0093518,199017128702wd,,0,1158319900214005
,SPOTTED SEATROUT,199017128702wd,11583199002142194,0,4,5,,1,1,21,35,O,0,0,,4,1158319900214004,94,8,7,3,1,0,,,,,12,39,7,1,1,1990,1158319900214,02,wd,,,1158319900214004,1,,,8,1,,,08AUG91:08:36,8,2,1,,,,8835440102,0,1,1,1,1400,44023,2,8,57,7814.0093518,199017128702wd,,0,1158319900214004
,,199017128702wd,11583199002142194,,4,5,,3,0,21,21,Y,2,2,,6,1158319900214003,94,8,7,0,0,1,,,,7,12,12,7,1,1,1990,1158319900214,02,wd,,,1158319900214003,,,,8,1,,Collier,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1259,33962,2,8,99,9577.6874847,199017128702wd,,0,1158319900214001
,,199017128702wd,11583199002142194,0,4,5,,1,3,21,9,O,2,2,,6,1158319900214001,94,8,7,2,1,0,,,,4,12,9,7,1,1,1990,1158319900214,02,wd,,,1158319900214001,1,0,8,8,1,,New Haven,08AUG91:08:36,8,2,1,,,,0,0,1,1,2,1240,06460,2,8,99,7814.0093518,199017128702wd,,0,1158319900214001
,,199017128702wd,115831990021221265,0,4,5,,2,1,21,93,O,1,1,,4,1158319900212007,265,8,7,1,0,0,,,,,12,39,7,1,1,1990,1158319900212,02,wd,,,1158319900212007,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1700,44054,2,8,29,7814.0093518,199017128702wd,,0,1158319900212007
,,199017128702wd,115831990021221265,0,4,5,,2,1,21,93,O,1,1,,4,1158319900212006,265,8,7,2,0,0,,,,,12,39,7,1,1,1990,1158319900212,02,wd,,,1158319900212006,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1642,44054,2,8,28,7814.0093518,199017128702wd,,0,1158319900212006
RED DRUM,COMMON SNOOK,199017128702we,115831990021021984,0,4,5,,1,1,21,21,Y,2,2,,7,1158319900210009,984,8,7,1,1,0,,,,7,12,12,7,1,1,1990,1158319900210,02,we,,,1158319900210009,1,1,0,8,1,,Collier,08AUG91:08:36,8,1,1,,,,8835010105,8835440901,1,1,8,1858,99998,2,8,43,6870.2496327,199017128702we,,0,1158319900210009
,,199017128702wd,113161990022257716,0,J,5,,2,1,57,3,O,2,2,,5.5,1131619900222006,716,8,7,2,0,0,,,,5,12,10,7,1,1,1990,1131619900222,02,wd,,,1131619900222006,1,,,8,1,,New Castle,21AUG91:15:40,8,8,1,,,,0,0,1,1,8,1410,99998,2,8,40,5278.8313657,199017128702wd,,0,1131619900222006
,,199017128702wd,113161990022257716,0,J,5,,2,1,57,45,O,1,1,,5.5,1131619900222005,716,8,7,2,0,0,,,,5,12,42,7,1,1,1990,1131619900222,02,wd,,,1131619900222005,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1405,19023,2,8,39,5278.8313657,199017128702wd,,0,1131619900222005
,,199017128702wd,113161990022257716,0,J,5,,1,1,57,57,Y,0,0,,1,1131619900222004,716,8,7,1,3,0,,,,7,12,12,7,1,1,1990,1131619900222,02,wd,,,1131619900222004,1,3,0,8,1,,Hillsborough,08AUG91:08:36,8,1,1,,,,0,0,1,1,8,1335,33621,2,8,21,6470.3015864,199017128702wd,,0,1131619900222004
,RED DRUM,199017128702wd,113161990022257716,0,J,5,,2,1,57,57,Y,18,175,,3,1131619900222003,716,8,7,2,0,0,,,,7,12,12,7,1,1,1990,1131619900222,02,wd,,,1131619900222003,1,,,8,1,,Hillsborough,08AUG91:08:36,8,8,1,,,,8835440901,0,1,1,8,1330,33624,2,8,34,6470.3015864,199017128702wd,,0,1131619900222003
,SPOTTED SEATROUT,199017128702wd,113161990022257716,0,J,5,,2,1,57,57,Y,7,12,,2.5,1131619900222002,716,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1131619900222,02,wd,,,1131619900222002,1,,,8,1,,Hillsborough,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1235,33619,2,8,42,6470.3015864,199017128702wd,,0,1131619900222002
,SPOTTED SEATROUT,199017128702wd,113161990022257716,0,J,5,,2,1,57,57,Y,7,12,,2.5,1131619900222001,716,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1131619900222,02,wd,,,1131619900222001,1,,,8,1,,Hillsborough,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1230,99998,2,8,35,6470.3015864,199017128702wd,,0,1131619900222001
,SPOTTED SEATROUT,199017128702we,1131619900217103749,,5,5,,2,1,103,103,Y,15,30,,3,1131619900217006,749,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1131619900217,02,we,,,1131619900217006,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1305,34643,2,8,37,3085.6416764,199017128702we,,0,1131619900217006
,SPOTTED SEATROUT,199017128702we,1131619900217103749,0,5,5,,1,1,103,103,Y,8,52,,2.5,1131619900217004,749,8,7,1,1,0,,,,7,12,12,7,1,1,1990,1131619900217,02,we,,,1131619900217004,1,1,0,8,1,,Pinellas,08AUG91:08:36,8,1,1,,,,8835440102,0,1,1,8,1235,34640,2,8,38,3085.6416764,199017128702we,,0,1131619900217004
RED DRUM,SPOTTED SEATROUT,199017128702we,1131619900217103749,,5,5,,2,1,103,103,Y,5,40,,2.5,1131619900217003,749,8,7,0,0,0,,,,7,12,12,7,1,1,1990,1131619900217,02,we,,,1131619900217003,,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835440102,8835440901,1,1,8,1230,34640,2,8,34,3085.6416764,199017128702we,,0,1131619900217003
,,199017128702we,1131619900217103749,0,5,5,,1,1,103,103,Y,24,156,,5,1131619900217002,749,8,7,2,3,0,,,,7,12,12,7,1,1,1990,1131619900217,02,we,,,1131619900217002,1,,,8,1,,Pinellas,08AUG91:08:36,8,1,1,,,,0,0,1,1,8,1130,34640,2,8,53,3085.6416764,199017128702we,,0,1131619900217002
,SHEEPSHEAD,199017128702wd,1131619900213103864,0,J,5,,1,2,103,103,Y,4,20,,4,1131619900213009,864,8,7,1,3,0,,,,7,12,12,7,1,1,1990,1131619900213,02,wd,,,1131619900213009,1,2,0,8,1,,Pinellas,08AUG91:08:36,8,2,1,,,,8835430301,0,1,1,2,1530,34624,2,8,72,6470.3015864,199017128702wd,,0,1131619900213009
,,199017128702wd,1131619900213103864,0,J,5,,3,0,103,155,O,3,16,,3.5,1131619900213008,864,8,7,2,0,1,,,,,12,39,7,1,1,1990,1131619900213,02,wd,,,1131619900213008,1,,,8,1,,,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1430,44417,2,8,77,5278.8313657,199017128702wd,,0,1131619900213007
,,199017128702wd,1131619900213103864,0,J,5,,1,2,103,155,O,3,16,,3.5,1131619900213007,864,8,7,3,9,0,,,,,12,39,7,1,1,1990,1131619900213,02,wd,,,1131619900213007,1,1,0,8,1,,,08AUG91:08:36,8,2,1,,,,0,0,1,1,2,1425,44417,2,8,80,5278.8313657,199017128702wd,,0,1131619900213007
,,199017128702wd,1131619900213103864,0,J,5,,2,1,103,103,Y,6,24,,4,1131619900213004,864,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1131619900213,02,wd,,,1131619900213004,1,0,1,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,0,0,1,1,8,1335,33713,1,8,72,6470.3015864,199017128702wd,,0,1131619900213004
,,199017128702wd,1131619900213103864,,J,5,,2,1,103,13,O,1,1,,4,1131619900213003,864,8,7,0,0,0,,,,4,12,23,7,1,1,1990,1131619900213,02,wd,,,1131619900213003,,,,8,1,,Knox,21AUG91:15:40,8,8,1,,,,0,0,1,1,8,1330,04841,2,8,53,5278.8313657,199017128702wd,,0,1131619900213003
,SPOTTED SEATROUT,199017128702wd,1131619900213103864,0,J,5,,2,1,103,103,Y,8,104,,3,1131619900213002,864,8,7,1,0,0,,,,7,12,12,7,1,1,1990,1131619900213,02,wd,,,1131619900213002,1,,,8,1,,Pinellas,08AUG91:08:36,8,8,1,,,,8835440102,0,1,1,8,1305,33712,2,8,44,6470.3015864,199017128702wd,,0,1131619900213002
